country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
ES,2026-08-26T18:15:00.000Z,135.46,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T18:30:00.000Z,134.92,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T18:45:00.000Z,167.09,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T19:00:00.000Z,179.22,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T19:15:00.000Z,178.27,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T19:30:00.000Z,179.14,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T19:45:00.000Z,171.95,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T20:00:00.000Z,176.28,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T20:15:00.000Z,168.35,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T20:30:00.000Z,169.6,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T20:45:00.000Z,164.4,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T21:00:00.000Z,164.14,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T21:15:00.000Z,154.94,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T21:30:00.000Z,155.46,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T21:45:00.000Z,146.44,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T22:00:00.000Z,170.45,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T22:15:00.000Z,171.57,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T22:30:00.000Z,170.12,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T22:45:00.000Z,166.36,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T23:00:00.000Z,165.33,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T23:15:00.000Z,168.01,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T23:30:00.000Z,167.3,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-26T23:45:00.000Z,166.45,15,entsoe,2026-09-04T23:11:45.109Z
ES,2026-08-27T00:00:00.000Z,159.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T00:15:00.000Z,173.94,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T00:30:00.000Z,159.72,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T00:45:00.000Z,173.3,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T01:00:00.000Z,164.21,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T01:15:00.000Z,163.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T01:30:00.000Z,162.2,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T01:45:00.000Z,161.41,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T02:00:00.000Z,158.6,15,entsoe,2026-09-04T23:11:56.866Z
