country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
RO,2026-08-25T07:00:00.000Z,166.74,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T07:15:00.000Z,155.61,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T07:30:00.000Z,129.97,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T07:45:00.000Z,118.65,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T08:00:00.000Z,157.06,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T08:15:00.000Z,134.72,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T08:30:00.000Z,125.81,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T08:45:00.000Z,105.58,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T09:00:00.000Z,128.46,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T09:15:00.000Z,125.15,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T09:30:00.000Z,130.54,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T09:45:00.000Z,125.54,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T10:00:00.000Z,112.8,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T10:15:00.000Z,116.08,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T10:30:00.000Z,125.7,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T10:45:00.000Z,123.89,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T11:00:00.000Z,126.26,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T11:15:00.000Z,128.7,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T11:30:00.000Z,120.06,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T11:45:00.000Z,119.26,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T12:00:00.000Z,119.69,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T12:15:00.000Z,125.08,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T12:30:00.000Z,131.52,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T12:45:00.000Z,131.08,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T13:00:00.000Z,124.2,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T13:15:00.000Z,133.39,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T13:30:00.000Z,136.57,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T13:45:00.000Z,155.23,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T14:00:00.000Z,150.59,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T14:15:00.000Z,167.16,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T14:30:00.000Z,174.52,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T14:45:00.000Z,193.09,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T15:00:00.000Z,168.85,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T15:15:00.000Z,197.9,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T15:30:00.000Z,208.83,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T15:45:00.000Z,225.75,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T16:00:00.000Z,219.84,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T16:15:00.000Z,227.46,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T16:30:00.000Z,229.32,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T16:45:00.000Z,235.48,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T17:00:00.000Z,208.21,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T17:15:00.000Z,209.72,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T17:30:00.000Z,226.38,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T17:45:00.000Z,225.68,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T18:00:00.000Z,212.87,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T18:15:00.000Z,213.95,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T18:30:00.000Z,215.13,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T18:45:00.000Z,210.24,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T19:00:00.000Z,235.58,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T19:15:00.000Z,231.33,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T19:30:00.000Z,208.81,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T19:45:00.000Z,206.23,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T20:00:00.000Z,218.18,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T20:15:00.000Z,210.23,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T20:30:00.000Z,216.72,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T20:45:00.000Z,214.8,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T21:00:00.000Z,211.3,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T21:15:00.000Z,206.8,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T21:30:00.000Z,200.66,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T21:45:00.000Z,177.1,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T22:00:00.000Z,208.4,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T22:15:00.000Z,199.93,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T22:30:00.000Z,181.15,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T22:45:00.000Z,159.36,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T23:00:00.000Z,181.92,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T23:15:00.000Z,176.2,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T23:30:00.000Z,167.12,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-25T23:45:00.000Z,162.3,15,entsoe,2026-09-04T23:13:05.801Z
RO,2026-08-26T00:00:00.000Z,183.21,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T00:15:00.000Z,181.32,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T00:30:00.000Z,181.26,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T00:45:00.000Z,179.25,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T01:00:00.000Z,186.86,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T01:15:00.000Z,188.58,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T01:30:00.000Z,183.91,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T01:45:00.000Z,180.63,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T02:00:00.000Z,179.57,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T02:15:00.000Z,176.98,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T02:30:00.000Z,180.44,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T02:45:00.000Z,181.57,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T03:00:00.000Z,181.39,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T03:15:00.000Z,201.45,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T03:30:00.000Z,204.76,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T03:45:00.000Z,207.21,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T04:00:00.000Z,202.67,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T04:15:00.000Z,209.29,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T04:30:00.000Z,202.51,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T04:45:00.000Z,203.68,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T05:00:00.000Z,222.84,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T05:15:00.000Z,211.44,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T05:30:00.000Z,197.24,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T05:45:00.000Z,189.4,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T06:00:00.000Z,212.12,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T06:15:00.000Z,204.49,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T06:30:00.000Z,186.55,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T06:45:00.000Z,170.92,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T07:00:00.000Z,191.42,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T07:15:00.000Z,180.65,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T07:30:00.000Z,169.37,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T07:45:00.000Z,153.67,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T08:00:00.000Z,179.96,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T08:15:00.000Z,144.34,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T08:30:00.000Z,134.96,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T08:45:00.000Z,125.43,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T09:00:00.000Z,142.6,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T09:15:00.000Z,132.98,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T09:30:00.000Z,135.77,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T09:45:00.000Z,130.12,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T10:00:00.000Z,132.34,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T10:15:00.000Z,116.41,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T10:30:00.000Z,118.99,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T10:45:00.000Z,128.11,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T11:00:00.000Z,130.81,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T11:15:00.000Z,128.71,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T11:30:00.000Z,116.74,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T11:45:00.000Z,129.85,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T12:00:00.000Z,132.95,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T12:15:00.000Z,150.84,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T12:30:00.000Z,135.32,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T12:45:00.000Z,135.36,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T13:00:00.000Z,135.31,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T13:15:00.000Z,135.45,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T13:30:00.000Z,127.57,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T13:45:00.000Z,137.2,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T14:00:00.000Z,133.53,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T14:15:00.000Z,147.54,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T14:30:00.000Z,172.15,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T14:45:00.000Z,200.39,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T15:00:00.000Z,155.83,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T15:15:00.000Z,182.87,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T15:30:00.000Z,203.73,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T15:45:00.000Z,238.94,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T16:00:00.000Z,229.73,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T16:15:00.000Z,235.87,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T16:30:00.000Z,246.89,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T16:45:00.000Z,261.57,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T17:00:00.000Z,233.6,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T17:15:00.000Z,238.0,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T17:30:00.000Z,244.07,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T17:45:00.000Z,248.02,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T18:00:00.000Z,245.68,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T18:15:00.000Z,245.4,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T18:30:00.000Z,235.77,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T18:45:00.000Z,219.8,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T19:00:00.000Z,219.26,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T19:15:00.000Z,230.47,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T19:30:00.000Z,229.73,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T19:45:00.000Z,243.38,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T20:00:00.000Z,259.2,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T20:15:00.000Z,255.49,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T20:30:00.000Z,250.7,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T20:45:00.000Z,241.66,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T21:00:00.000Z,240.97,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T21:15:00.000Z,231.41,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T21:30:00.000Z,226.08,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T21:45:00.000Z,214.89,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T22:00:00.000Z,221.49,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T22:15:00.000Z,210.93,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T22:30:00.000Z,206.81,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T22:45:00.000Z,191.37,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T23:00:00.000Z,202.58,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T23:15:00.000Z,197.93,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T23:30:00.000Z,185.55,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-26T23:45:00.000Z,172.03,15,entsoe,2026-09-04T23:13:21.966Z
RO,2026-08-27T00:00:00.000Z,180.87,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T00:15:00.000Z,183.85,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T00:30:00.000Z,181.24,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T00:45:00.000Z,176.61,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T01:00:00.000Z,190.19,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T01:15:00.000Z,173.44,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T01:30:00.000Z,175.15,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T01:45:00.000Z,169.81,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T02:00:00.000Z,170.57,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T02:15:00.000Z,170.23,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T02:30:00.000Z,169.28,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T02:45:00.000Z,166.37,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T03:00:00.000Z,164.46,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T03:15:00.000Z,167.1,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T03:30:00.000Z,180.15,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T03:45:00.000Z,191.98,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T04:00:00.000Z,183.45,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T04:15:00.000Z,195.52,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T04:30:00.000Z,198.04,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T04:45:00.000Z,196.19,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T05:00:00.000Z,198.32,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T05:15:00.000Z,187.11,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T05:30:00.000Z,175.11,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T05:45:00.000Z,170.27,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T06:00:00.000Z,178.14,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T06:15:00.000Z,171.86,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T06:30:00.000Z,164.64,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T06:45:00.000Z,148.42,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T07:00:00.000Z,165.08,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T07:15:00.000Z,148.6,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T07:30:00.000Z,129.94,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T07:45:00.000Z,112.19,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T08:00:00.000Z,141.66,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T08:15:00.000Z,137.31,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T08:30:00.000Z,129.12,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T08:45:00.000Z,111.93,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T09:00:00.000Z,136.75,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T09:15:00.000Z,105.42,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T09:30:00.000Z,84.81,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T09:45:00.000Z,62.15,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T10:00:00.000Z,78.61,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T10:15:00.000Z,67.84,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T10:30:00.000Z,72.08,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T10:45:00.000Z,87.35,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T11:00:00.000Z,78.07,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T11:15:00.000Z,100.07,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T11:30:00.000Z,100.22,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T11:45:00.000Z,97.58,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T12:00:00.000Z,105.86,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T12:15:00.000Z,113.41,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T12:30:00.000Z,110.78,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T12:45:00.000Z,129.57,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T13:00:00.000Z,127.39,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T13:15:00.000Z,137.49,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T13:30:00.000Z,132.88,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T13:45:00.000Z,135.23,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T14:00:00.000Z,71.28,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T14:15:00.000Z,128.31,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T14:30:00.000Z,150.73,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T14:45:00.000Z,194.05,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T15:00:00.000Z,157.12,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T15:15:00.000Z,193.35,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T15:30:00.000Z,218.99,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T15:45:00.000Z,232.96,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T16:00:00.000Z,240.93,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T16:15:00.000Z,246.92,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T16:30:00.000Z,253.75,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T16:45:00.000Z,263.9,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T17:00:00.000Z,221.15,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T17:15:00.000Z,215.03,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T17:30:00.000Z,223.17,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T17:45:00.000Z,230.74,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T18:00:00.000Z,259.65,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T18:15:00.000Z,252.89,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T18:30:00.000Z,253.22,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T18:45:00.000Z,261.71,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T19:00:00.000Z,254.98,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T19:15:00.000Z,250.87,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T19:30:00.000Z,247.11,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T19:45:00.000Z,240.08,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T20:00:00.000Z,240.82,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T20:15:00.000Z,243.78,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T20:30:00.000Z,238.02,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T20:45:00.000Z,225.86,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T21:00:00.000Z,226.85,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T21:15:00.000Z,218.58,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T21:30:00.000Z,211.3,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T21:45:00.000Z,185.29,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T22:00:00.000Z,211.77,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T22:15:00.000Z,210.76,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T22:30:00.000Z,188.55,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T22:45:00.000Z,177.44,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T23:00:00.000Z,177.7,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T23:15:00.000Z,174.63,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T23:30:00.000Z,170.42,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-27T23:45:00.000Z,165.41,15,entsoe,2026-09-04T23:13:30.016Z
RO,2026-08-28T00:00:00.000Z,168.02,15,entsoe,2026-09-04T23:13:41.674Z
RO,2026-08-28T00:15:00.000Z,166.88,15,entsoe,2026-09-04T23:13:41.674Z
